Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_653.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_660.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_667.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_675.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_680.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_687.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_694.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_701.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_708.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_715.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_722.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_729.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_737.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_744.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_751.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_757.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_764.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_771.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_778.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_785.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_792.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_798.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_805.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_813.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_820.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_827.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_834.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_840.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_847.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_854.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_861.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_868.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_874.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_883.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_889.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_897.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_903.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_910.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_917.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_924.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_931.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_938.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_945.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_951.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_958.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_966.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_972.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_980.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_987.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_05_995.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_001.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_007.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_014.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_021.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_029.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_036.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_043.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_049.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_056.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_064.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_070.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_077.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_084.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_091.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_097.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_104.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_111.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_118.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_125.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_133.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_140.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_146.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_154.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_160.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_167.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_173.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_181.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_188.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_195.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_202.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_209.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_217.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_223.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_230.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_236.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_244.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_250.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_257.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_264.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_271.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_278.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_285.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_292.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_299.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_306.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_312.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_320.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_326.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_334.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_340.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_347.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_354.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_360.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_368.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_375.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_382.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_389.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_396.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_402.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_409.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_417.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_424.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_430.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_438.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_444.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_451.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_458.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_465.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_472.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_479.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_486.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_493.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_500.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_508.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_514.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_521.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_528.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_534.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_542.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_549.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_556.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_563.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_570.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_576.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_583.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_590.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_598.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_604.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_611.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_618.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_624.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_632.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_640.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_646.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_52_06_653.jpg;-3.801744;0;1;0;110.4826;38.05832;355.3821;266.0562;1.462353
